0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	7308.74
51	7308.74
52	7308.74
53	7308.74
54	7308.74
55	7308.74
56	7308.74
57	7308.74
58	7308.74
59	7308.74
60	7308.74
61	7308.74
62	7308.74
63	7308.74
64	7308.74
65	7308.74
66	7308.74
67	7308.74
68	7308.74
69	7308.74
70	7308.74
71	7308.74
72	7308.74
73	7308.74
74	7308.74
75	7308.74
76	7308.74
77	7308.74
78	7308.74
79	7308.74
80	7308.74
81	7308.74
82	7308.74
83	7308.74
84	7308.74
85	7308.74
86	7308.74
87	7308.74
88	7308.74
89	7308.74
90	7308.74
91	7308.74
92	7308.74
93	7308.74
94	7308.74
95	7308.74
96	7308.74
97	7308.74
98	7308.74
99	7308.74
100	14834.2
101	14834.2
102	14834.2
103	14834.2
104	14834.2
105	14834.2
106	14834.2
107	14834.2
108	14834.2
109	14834.2
110	14834.2
111	14834.2
112	14834.2
113	14834.2
114	14834.2
115	14834.2
116	14834.2
117	14834.2
118	14834.2
119	14834.2
120	14834.2
121	14834.2
122	14834.2
123	14834.2
124	14834.2
125	14834.2
126	14834.2
127	14834.2
128	14834.2
129	14834.2
130	14834.2
131	14834.2
132	14834.2
133	14834.2
134	14834.2
135	14834.2
136	14834.2
137	14834.2
138	14834.2
139	14834.2
140	14834.2
141	14834.2
142	14834.2
143	14834.2
144	14834.2
145	14834.2
146	14834.2
147	14834.2
148	14834.2
149	14834.2
150	22357.1
151	22357.1
152	22357.1
153	22357.1
154	22357.1
155	22357.1
156	22357.1
157	22357.1
158	22357.1
159	22357.1
160	22357.1
161	22357.1
162	22357.1
163	22357.1
164	22357.1
165	22357.1
166	22357.1
167	22357.1
168	22357.1
169	22357.1
170	22357.1
171	22357.1
172	22357.1
173	22357.1
174	22357.1
175	22357.1
176	22357.1
177	22357.1
178	22357.1
179	22357.1
180	22357.1
181	22357.1
182	22357.1
183	22357.1
184	22357.1
185	22357.1
186	22357.1
187	22357.1
188	22357.1
189	22357.1
190	22357.1
191	22357.1
192	22357.1
193	22357.1
194	22357.1
195	22357.1
196	22357.1
197	22357.1
198	22357.1
199	22357.1
200	29629.6
201	29629.6
202	29629.6
203	29629.6
204	29629.6
205	29629.6
206	29629.6
207	29629.6
208	29629.6
209	29629.6
210	29629.6
211	29629.6
212	29629.6
213	29629.6
214	29629.6
215	29629.6
216	29629.6
217	29629.6
218	29629.6
219	29629.6
220	29629.6
221	29629.6
222	29629.6
223	29629.6
224	29629.6
225	29629.6
226	29629.6
227	29629.6
228	29629.6
229	29629.6
230	29629.6
231	29629.6
232	29629.6
233	29629.6
234	29629.6
235	29629.6
236	29629.6
237	29629.6
238	29629.6
239	29629.6
240	29629.6
241	29629.6
242	29629.6
243	29629.6
244	29629.6
245	29629.6
246	29629.6
247	29629.6
248	29629.6
249	29629.6
250	36387.2
251	36387.2
252	36387.2
253	36387.2
254	36387.2
255	36387.2
256	36387.2
257	36387.2
258	36387.2
259	36387.2
260	36387.2
261	36387.2
262	36387.2
263	36387.2
264	36387.2
265	36387.2
266	36387.2
267	36387.2
268	36387.2
269	36387.2
270	36387.2
271	36387.2
272	36387.2
273	36387.2
274	36387.2
275	36387.2
276	36387.2
277	36387.2
278	36387.2
279	36387.2
280	36387.2
281	36387.2
282	36387.2
283	36387.2
284	36387.2
285	36387.2
286	36387.2
287	36387.2
288	36387.2
289	36387.2
290	36387.2
291	36387.2
292	36387.2
293	36387.2
294	36387.2
295	36387.2
296	36387.2
297	36387.2
298	36387.2
299	36387.2
300	42364.8
301	42364.8
302	42364.8
303	42364.8
304	42364.8
305	42364.8
306	42364.8
307	42364.8
308	42364.8
309	42364.8
310	42364.8
311	42364.8
312	42364.8
313	42364.8
314	42364.8
315	42364.8
316	42364.8
317	42364.8
318	42364.8
319	42364.8
320	42364.8
321	42364.8
322	42364.8
323	42364.8
324	42364.8
325	42364.8
